latitude,longitude
17.3655,-121.244
-35.8171,132.4105
-20.326,115.2617
-30.8504,137.6858
26.6781,-128.9319
-17.351,48.7751
27.6518,169.2553
-10.5409,-131.9888
-39.0942,67.5472
62.0783,16.3856
-84.1759,-136.8525
12.428,172.6919
-88.9631,35.3487
82.9574,116.8008
27.6696,-25.4449
-61.578,41.7529
-61.9621,98.6752
-8.1419,-23.9246
-40.4417,142.1546
-3.8211,-27.0981
67.1529,128.4236
24.9674,56.5664
-17.4563,-0.4755
50.4809,52.226
7.6594,46.6703
13.4113,52.939
76.5765,87.9504
-84.222,-51.2218
42.6416,147.5709
-74.0195,95.4696
6.3762,-20.7375
-81.9869,70.3824
-43.2358,53.5049
-71.1053,157.0339
-52.0586,84.2392
-8.0705,46.0195
46.6633,-64.474
30.4944,-26.3708
60.8399,170.6919
-43.0005,86.6247
-36.6037,26.8832
-52.3311,141.0744
20.8483,3.5048
-13.9757,27.4311
6.3984,-163.233
20.4663,124.8956
15.8731,-26.2398
-47.0761,30.3877
26.7639,10.2312
-55.4164,38.3305
50.8424,-43.1621
-27.9148,126.7838
-12.9439,-103.2634
0.7843,-75.3654
-20.9489,-121.5629
-71.4047,-66.3201
-37.1517,144.1536
2.9901,104.608
65.5893,132.3966
-60.0157,-46.4206
-74.3236,114.4174
78.574,-50.4823
14.134,31.6767
36.1395,-37.6741
54.2432,52.9887
73.1056,109.1068
-16.7304,-152.7631
69.5948,64.7629
47.5695,-147.5294
-44.3562,152.8117
-3.1392,-128.3422
-3.6263,104.0022
55.0166,136.7745
-2.0185,-74.8191
-35.467,-1.3492
84.508,-75.147
77.2584,16.9322
-33.861,-8.5775
17.6885,-93.48
9.4907,99.4254
23.4406,-149.0369
39.6584,-121.7605
8.2156,164.5138
-52.5082,166.0392
-47.9853,-168.2763
85.121,-175.0949
25.7598,-23.4311
-66.9923,-31.624
-16.4694,-30.7155
-26.0778,-21.452
61.6326,154.5773
-49.4616,-74.976
-70.9075,25.1134
75.9341,65.3968
85.0432,6.1767
5.2069,-15.1551
-8.5666,105.5471
25.2507,-50.0223
-59.5768,-99.1757
48.4002,-30.9303
29.0722,-15.7491
-73.8196,-93.1668
50.7552,33.729
-61.602,-19.9712
15.9683,144.5489
39.506,15.8987
84.6744,-94.4614
87.3113,-161.0491
73.1623,133.5544
-13.7466,157.9105
-58.6974,-17.8722
-50.951,-48.9849
30.8589,12.1765
68.9941,-136.8165
-66.6649,117.3515
53.8148,120.9359
-47.483,14.4737
-32.6279,-87.2109
-77.5886,-142.269
-5.7237,37.348
-35.1695,-96.2599
-16.7253,-103.8071
-9.8382,-33.9703
10.9823,11.3368
-46.7838,60.4048
8.3675,135.6525
63.2227,171.0785
-86.1316,53.8372
76.6737,129.0075
88.1765,-177.6044
-24.3296,58.737
32.7602,32.588
16.2693,-39.1262
-17.9037,93.9183
-32.2083,-26.4315
-88.7316,-49.7788
-16.0998,-27.7171
53.2972,5.4002
16.6413,-132.0779
83.6587,-17.9106
-77.3666,108.7775
-71.9598,-11.8514
-78.0765,-126.0314
56.5125,-79.8563
50.6898,-98.4987
71.69,176.656
-8.9657,-140.3375
-43.5571,-100.5772
-87.7981,-31.7932
-29.1881,165.9217
72.0879,-11.5186
17.4795,-7.7957
-34.7794,78.5849
34.761,95.4335
-84.0702,-140.2216
48.4582,31.7023
70.2611,-35.8912
-67.1654,-67.5677
-61.5795,-77.0289
34.5516,-171.5703
-24.6144,74.8048
69.9618,-61.433
52.4736,115.9193
66.4607,148.9496
-69.4015,96.2331
-6.8163,71.1807
-81.8499,-51.1124
-55.3345,93.9839
9.6286,-141.7233
-33.1901,-143.9498
54.8058,-125.4796
-69.8332,-106.8647
-21.3091,26.5373
-33.4738,-104.7822
48.7094,-115.7145
-71.0035,58.5248
-77.4415,-170.2569
-50.8159,131.1776
-16.2656,120.4666
25.2125,160.2177
-66.1093,113.0991
-13.6,-125.5416
0.4877,14.8173
85.2252,52.5117
89.2326,-154.664
-87.1698,143.3743
-14.85,-2.7487
54.4359,-124.8092
16.7115,143.7793
26.2591,60.2532
-17.2983,179.5126
-43.9755,-11.6612
33.9039,-120.7088
-75.0272,55.5017
-49.2228,28.3442
55.3215,88.9453
-57.9642,162.8489
8.4567,-37.2746
-58.4817,-171.6344
-65.9167,33.0934
67.4677,82.1342
-61.1887,135.4092
24.5779,2.2226
-5.788,-32.0074
49.1331,95.303
-13.7093,143.4674
-58.2935,-62.9785
25.8978,-157.6119
-38.8013,158.2853
-27.0984,-29.925
-50.1047,-146.4473
13.184,-21.6884
8.5323,175.4134
-59.5341,-86.4257
75.3262,-35.3858
4.9909,5.7226
-37.3149,13.9358
5.7561,58.2923
-35.6289,100.6282
25.8631,62.5523
-8.4932,-73.9869
-40.303,49.5007
-20.826,173.9305
-29.9051,-42.0371
22.8409,-128.8065
-3.0637,126.8182
-66.1581,121.3978
-29.1444,-77.8936
-64.8941,153.4769
-42.4549,-1.6705
83.0558,-169.1075
56.0428,97.0102
70.1239,79.7215
-84.3248,117.0732
-62.2271,-134.4973
-61.9738,23.3755
-56.8546,42.2246
65.075,137.6564
0.3835,10.7874
46.221,-22.1058
32.4399,-0.072
-83.3129,26.7862
73.0071,41.7381
5.736,-121.9429
-28.8523,-53.5287
31.7481,-63.5759
83.1029,-21.007
-46.2407,111.3778
-10.0173,145.8577
70.3791,-89.3645
-39.4352,84.0632
-42.4642,-15.8319
1.7219,-151.0635
-26.8746,-77.7174
-8.6445,-176.7028
-6.3597,-83.7794
-10.3339,57.8536
73.5788,108.1431
23.0102,-5.4995
-10.5076,-6.625
-32.1431,172.0737
-38.2913,-94.1118
-82.2408,144.0509
-7.8167,-125.2551
-44.9164,-49.6278
83.0642,-108.603
-76.8327,-154.9121
-48.274,-72.3036
-2.9562,127.4734
-61.1776,-170.8452
-87.8348,115.2817
5.7829,-75.3357
-58.9271,-34.132
-58.9556,-3.2069
22.8872,103.6037
-71.2713,-156.5322
-66.4077,-2.43
63.1145,-120.9736
1.7302,-158.6422
-15.1269,134.6464
-82.5393,-22.261
70.4005,30.649
40.4427,31.1075
22.2884,77.5348
45.6437,170.3594
-10.2526,16.0525
72.7062,-79.5504
-28.6875,163.0208
59.1636,35.7011
82.6686,-3.6718
-34.4999,102.1652
38.4682,-156.4851
-62.8934,89.9657
40.2878,-100.8686
61.1384,48.463
0.7606,121.1108
76.8335,35.6939
-4.7258,115.0714
-50.5151,34.4207
8.9279,-118.4546
25.2584,48.4048
73.9033,179.3857
-44.3555,43.7454
45.7292,93.4859
-29.5228,-114.9421
-63.1132,-112.0453
-13.5315,78.4828
-34.2613,-16.3534
-6.104,8.1872
13.4291,66.1913
53.1574,117.1871
-53.475,164.6024
-54.3887,157.3138
-33.2791,-2.7577
-6.8889,-2.8451
29.3771,51.0112
-81.1278,-93.9728
-44.1612,-58.9441
-54.8725,34.9512
32.713,35.25
32.1288,-63.1722
-49.9847,166.2921
-44.0113,-135.7639
19.7755,-148.2839
-67.809,-16.0484
-42.8307,26.9515
48.2112,-98.3767
43.658,-60.216
36.3808,-11.9065
-12.4914,89.5349
5.4554,-139.6102
39.3791,96.5722
0.3061,143.7818
1.6527,174.7638
-88.4173,95.4944
-74.4251,-54.1443
82.5434,75.3628
6.6565,5.8173
70.6357,55.3388
-75.5208,-83.9337
-64.3197,-136.1425
-34.7536,119.1731
-24.0982,-175.4324
-46.1707,-146.2775
-18.8576,-69.7935
35.5475,-30.8214
44.6574,163.9895
-15.0031,96.282
69.4914,-49.4537
50.6772,-135.3072
-21.7576,-90.0937
29.742,73.3636
-17.3664,112.7566
39.6442,-168.0427
-82.2005,114.4568
-80.2838,68.892
-10.2267,-132.3662
44.7659,51.8463
-38.782,-118.8818
-36.0485,11.1212
-48.8796,-131.0387
36.1314,-60.257
52.5263,110.0547
-79.2589,-78.1403
64.9324,-9.6535
-52.3212,-25.2099
49.778,97.7149
-74.3168,-49.5214
-65.0211,-17.4031
-63.4523,-178.201
-3.2297,-109.483
68.3432,-170.5573
-71.0271,80.3585
3.8463,-128.8183
-52.5291,70.6822
-13.4952,139.8711
25.8101,37.9802
78.1993,-40.4236
48.1804,-74.0987
52.8456,-64.0217
15.5165,93.2002
75.3542,-58.8694
-4.1736,146.2398
-74.0882,160.8276
-42.5937,35.342
-50.251,83.1205
80.5363,-65.4983
-57.2546,125.9062
-55.2338,-116.7087
58.9918,-62.8476
65.5405,111.5186
-67.3974,152.7374
2.0511,128.1506
66.4673,-96.5279
-64.7199,164.8227
18.2835,21.0383
-89.1477,-74.6733
-12.7672,104.2575
64.4726,-30.5569
84.152,54.129
22.4311,-65.7799
32.4652,102.4528
52.7311,167.5596
66.6483,-35.9324
-22.454,-123.6027
73.192,134.8277
15.6624,110.8034
-36.77,-1.2453
70.8883,-169.7709
-76.5003,167.538
45.5634,12.8992
-67.6058,-159.1651
-5.6309,14.0107
-49.5836,37.9674
-37.2101,-76.8032
-6.2436,-80.4707
58.3486,-47.1017
74.0926,-177.3966
14.069,129.9991
-85.96,-23.7379
-27.535,118.6646
67.7134,-29.5685
71.2133,87.6935
46.4222,50.4043
-9.6024,-74.8911
77.9362,8.788
-76.3457,61.2712
-87.8178,42.689
-23.061,59.4772
79.7255,-123.2714
-65.7597,73.2076
-81.7064,-94.8349
-66.6559,3.8701
-84.1091,106.753
1.0012,71.6749
33.7676,-51.4459
-47.9451,17.1079
-29.0328,-125.0479
-41.301,95.254
80.9923,-178.5098
54.3301,-40.8154
75.3187,-165.8999
73.5862,-46.0403
23.8117,-134.7938
88.4264,97.4097
-23.6615,-66.4021
9.5662,-76.9651
40.535,-33.7348
23.0263,-7.256
-89.2589,-49.3019
61.2883,163.4148
79.3523,12.0357
8.2097,-89.3221
8.3986,-77.1877
44.8449,146.7555
14.1358,-129.3506
-59.3276,-179.1614
80.7183,31.9151
43.9407,-35.156
2.1001,-131.5117
68.504,61.9237
72.8884,18.7623
13.9609,18.6107
-60.2368,115.1979
22.3962,-155.3548
39.3151,-62.3842
76.2827,147.3109
61.9929,111.1615
55.4899,-128.8963
-21.6424,-108.7401
-85.5611,-105.5997
56.2957,38.803
85.2889,2.9404
-12.8343,-144.67
-86.1577,139.9778
45.1584,9.7039
-15.4492,-66.0186
11.6021,-67.9312
-0.3984,5.5199
55.361,-127.5373
57.0944,-83.7726
-14.1083,-34.0602
-46.1553,179.0548
-31.2122,150.6309
18.1924,-110.2735
53.873,-40.0581
-79.3694,96.2479
18.6595,27.9556
0.4817,-138.2511
59.4682,40.6029
-77.0082,-58.0881
-42.0484,-12.1312
20.6661,-175.5752
-32.8592,-10.8185
76.7233,-161.7828
-81.9865,-12.1383
-63.7301,112.9198
-15.2974,152.6262
-27.3606,96.6601
-67.0676,68.7842
-35.8533,-31.045
84.1127,-150.3838
31.6001,72.269
29.0069,119.0975
-86.8818,-7.6011
23.6367,-77.1459
-61.8764,10.2932
-84.6702,164.9253
52.3765,-116.114
89.1232,-98.6525
59.135,-10.6979
-26.6781,-9.4949
26.5436,126.1077
-42.0945,147.7938
65.2228,120.9898
-47.178,57.2465
-58.4805,165.8254
-13.0204,-14.3996
-55.1058,-100.4943
42.5548,109.4526
62.8158,-95.6959
62.7626,-38.9436
79.3785,179.1357
-66.6403,57.5883
69.1211,45.5072
23.067,-82.2516
21.7224,-61.9854
-29.0822,-10.903
44.6552,-10.6595
-11.7713,-59.4822
8.9675,113.0659
19.0355,114.3856
-12.9577,151.0707
51.5116,-3.797
88.7132,90.0675
-63.1324,34.329
-52.9536,-167.4893
41.6806,43.0205
45.3911,-120.6386
-39.9275,-46.2218
77.3472,-58.0642
-86.1492,-69.9402
38.1242,40.7583
-71.1086,-75.111
58.158,130.496
-56.3374,-117.2601
19.6365,115.6983
56.1733,18.1326
4.1287,7.3839
-22.7939,-22.8306
8.0332,129.3912
83.0838,26.1872
54.2042,-38.0447
43.6739,-148.8111
5.666,104.2067
3.4491,-28.7632
83.4639,-91.1206
0.6549,-154.7885
81.0278,94.6607
-77.8452,8.7494
55.7141,-98.3211
22.932,23.6739
22.6717,80.6299
-41.1619,128.5977
70.8296,-18.3326
46.9025,25.9041
81.9885,98.9323
-11.5249,9.0387
68.3594,32.5344
-0.5682,141.7839
32.487,20.2599
22.9814,-72.4618
-17.0862,14.2668
67.2917,-156.4073
-7.1877,35.5824
49.7175,177.4033
-6.3241,163.0613
-9.8512,14.5604
42.1536,-19.5749
-66.8505,-104.9969
-34.7942,-86.1164
-35.7643,-101.2372
71.5397,-105.7009
-80.2558,3.0246
17.9677,4.2287
30.1809,117.8071
9.1613,-104.1761
-73.0416,-60.2458
-55.1983,-35.045
22.3271,60.8221
-63.6805,-166.2806
59.1849,56.9729
-30.7823,-87.0708
-67.3748,88.7122
45.9755,-4.8741
-33.1547,51.3291
22.273,20.8883
86.8897,-120.3899
-40.8135,58.8061
0.4958,16.8367
-41.2364,-107.496
-13.157,73.2122
87.2744,-128.2766
67.4066,83.9676
-34.118,166.3046
-74.8408,-10.6754
-85.5347,152.3381
-44.4222,55.7205
6.8192,-117.436
-30.956,78.2691
-49.7749,121.1209
-18.0701,-76.4562
50.1886,69.6181
46.4812,-174.1055
-59.1497,167.2073
54.5581,-131.7602
75.0612,-146.3756
-68.4722,150.3328
27.296,170.3359
-61.5395,5.9933
-22.544,86.3522
64.5272,-170.9896
75.5363,-125.7988
40.0097,42.8538
30.3867,-141.5033
14.0436,-110.6437
-60.4845,31.4475
57.5397,116.1461
-22.7558,112.9462
-2.5615,-58.263
-82.1187,60.3152
56.8161,103.9295
66.9188,48.0469
-5.7269,103.2942
-33.9609,-66.3216
-1.966,171.5021
5.3091,-115.1165
-75.7615,115.669
-69.7366,-63.2836
34.9233,0.3648
10.563,-68.8205
16.5161,-123.0124
79.0588,-117.4633
-81.7848,-122.8436
-64.0049,103.9921
89.7328,177.346
6.1895,-92.3878
86.6139,-136.8359
46.2115,151.2582
-49.8958,-65.8478
-38.6141,-118.0715
-66.2302,100.6449
-85.4925,155.4101
49.7086,-34.8892
-55.2269,-19.6522
-48.3272,51.3476
-12.7691,-27.2396
89.6576,-172.5302
-6.4672,-93.5578
46.9493,-79.4457
33.743,0.653
29.992,-45.9483
40.9783,-137.3753
-74.6705,-155.2031
-38.291,144.4564
56.582,169.2137
-86.788,43.5834
-88.4261,151.6805
29.7398,-23.6893
-19.831,90.1533
11.8269,-157.4203
85.1518,-169.9136
-16.7031,-70.0928
-46.2851,-94.2582
-39.8632,19.5372
69.0743,79.2919
74.7444,90.3791
72.0456,-138.3047
-58.6946,107.8372
-10.0712,-137.7008
-22.39,91.1502
62.0311,40.4171
35.737,116.4877
47.2611,-64.1055
-16.8058,-154.8102
-85.2679,-177.8221
-72.6915,-134.1475
30.2611,148.5805
30.2634,-46.4119
28.4513,-116.931
-19.2008,151.1796
36.1599,-47.3508
86.7829,96.2856
44.2148,119.5828
57.3806,-11.0096
-79.8165,-178.7711
29.3879,82.2847
-44.4767,-19.8128
-3.3503,116.0723
-7.7927,-33.6568
1.0365,178.0461
27.7951,130.8631
-14.8101,-159.8224
-19.0543,99.515
-25.46,125.9813
-71.1227,136.8207
-25.4289,-172.3812
-60.4831,-158.0873
12.5645,95.1055
42.6839,-20.7855
-54.0646,109.8976
84.2301,177.7305
82.6608,-150.7673
-27.7101,121.916
-21.0405,12.1491
-81.8956,-84.4562
33.2652,-18.8739
58.3675,152.4934
48.3474,123.8434
29.2449,-92.1617
-28.0606,-144.0693
0.719,-32.734
74.9553,142.6917
49.2251,74.9712
-58.8019,113.6864
51.0029,-21.5663
26.9297,49.6523
25.2693,71.6687
-48.1928,43.2681
-69.4474,6.6504
-37.6244,-170.144
-2.2889,75.5273
-6.8902,173.6729
76.215,-73.0022
66.1698,34.1408
-51.7698,91.9805
-80.9801,30.2823
31.1048,13.808
-69.5311,-50.4255
-88.7126,-99.5409
-72.9791,92.6589
50.8475,130.7172
89.781,-85.0047
-24.6111,-124.8333
2.1826,-72.3161
37.1384,-37.8682
-67.0015,45.0321
-45.8103,41.4947
13.5283,-25.9023
52.3232,22.7392
49.3604,151.9559
72.632,62.2122
84.965,137.4378
45.8214,-93.1936
28.3132,141.5438
72.5339,-118.1935
13.2059,-33.4945
46.8224,123.6816
-11.8172,-70.6277
52.2392,94.2543
86.5528,147.3205
-55.0958,-110.2716
-87.9356,94.8032
76.7785,69.5046
-65.6883,13.8843
-49.5374,128.2032
68.5796,21.0987
63.7804,-71.9543
-25.2484,122.3618
-83.6243,-160.3076
52.0898,-139.8889
-56.2037,85.9952
-31.5721,111.1589
-25.4377,-66.0553
-78.6685,52.2808
-3.3528,85.3038
-62.3407,-122.8691
-46.859,-140.6493
69.2679,177.0691
-54.0197,157.8119
-33.3136,-169.0421
31.1335,19.3837
43.5517,-169.4425
27.7682,-32.9547
-11.3427,-129.5981
-11.4351,-168.2694
-8.1458,-172.6862
-33.8669,-98.6072
-13.1776,5.21
82.0529,102.0611
-61.3771,-133.4763
82.0073,69.3516
45.7589,-44.4731
-56.1094,-102.0244
15.3054,152.0326
-80.0246,-87.0257
-54.7557,-137.2756
-35.0248,36.6786
67.0402,34.7166
15.3926,-153.0545
72.3107,143.4104
72.4201,57.8574
-72.5272,-70.7104
80.03,110.2698
17.3174,147.2656
-65.5713,-101.1163
-14.3939,-115.6267
59.585,-163.6575
69.8728,-1.5066
-73.7229,44.3139
-68.9893,-137.1148
-42.2904,-94.6035
-52.3369,12.3237
74.8692,-29.217
-50.2502,153.8567
10.8194,39.7661
64.3603,124.0041
24.0236,-69.6951
-37.1978,67.72
-11.8635,-47.5419
-46.6442,-15.8757
-64.2886,46.5807
-51.4566,-62.2204
-73.7068,-156.2631
71.8822,7.9542
24.8761,-132.3424
24.7405,-48.5054
-9.21,75.6436
64.3868,114.4839
37.0212,70.3419
-53.2537,165.5187
-58.8422,158.6068
22.1512,-131.422
60.6079,88.8349
-54.4694,-124.1598
89.1259,-17.4341
-69.6984,177.3913
-80.124,134.3856
-58.2642,136.907
39.1663,174.2076
38.1081,-24.6125
-67.7486,-172.9006
-14.2277,-20.7392
-42.0377,-120.2231
89.9478,-104.3517
67.8825,-18.2559
65.4344,51.7554
16.5385,-19.2055
83.9084,26.0409
-34.4936,93.1696
7.062,6.2131
78.3025,-58.5731
21.3129,-88.8484
-37.7385,-166.44
-17.9021,-127.3874
20.9904,147.8216
-51.2965,173.179
-19.7339,85.4666
26.7343,101.8087
45.605,140.0219
-35.9668,-105.2597
61.2708,141.5966
36.9229,30.9636
64.9205,-153.8722
24.8735,-98.9258
3.1005,178.7319
-4.1187,159.4824
53.2694,98.1428
30.1757,-159.6854
-74.1368,-125.2435
1.1886,-91.0059
-65.9489,53.6901
-54.9761,-151.9791
23.6819,-41.8504
34.9216,-19.3186
-32.7369,-128.3411
24.3266,-62.7224
45.2131,-132.8815
27.0087,-84.4722
78.9207,126.944
73.0834,-50.0697
4.0273,54.7842
-33.5725,36.9658
-6.9714,-94.531
28.4147,3.8378
-3.5034,-53.9923
75.6126,-133.9227
67.9138,55.0953
-49.0423,-61.247
-81.7046,-156.6015
39.8061,-163.0431
81.1749,-110.703
17.0001,87.4911
2.2188,14.7268
-47.4549,-30.9012
30.8032,-74.9065
45.7271,60.2762
49.575,24.3062
48.4278,-176.2778
49.7472,93.3176
-20.0881,134.6473
7.7343,115.333
-75.8642,-78.3694
-23.8954,147.9893
-74.1214,97.382
-39.6179,129.5922
7.5563,-76.0414
-83.5253,134.8042
-15.0584,-69.4375
18.0072,-142.082
84.1437,-104.4256
-13.664,-88.203
24.7881,98.7739
-82.5857,-58.2973
-70.0844,-51.096
-3.4563,91.232
1.4503,33.0318
-54.8051,37.278
44.2135,-26.9895
-65.6766,125.3985
-37.1184,175.7947
48.6866,151.8646
-89.9122,-122.4909
-22.7554,-130.4841
-1.4791,-173.5056
-74.175,-162.5021
-63.0051,11.9063
-33.6131,145.7567
-9.8488,-4.353
88.6705,145.952
-52.7116,-167.4874
52.9679,-177.8783
-0.2511,-101.817
-16.5425,-145.9682
-38.7749,27.249
84.5709,59.5324
-86.9825,-93.5683
33.2528,-18.0185
-31.2724,-12.439
70.249,164.0054
-6.0808,70.435
26.3949,24.6148
61.1402,-1.4251
-31.7902,43.2127
-12.8361,130.6726
-58.8893,26.503
-25.4975,-35.9541
-47.6615,37.0533
30.0165,0.8786
40.7991,-171.8378
-76.6679,169.7879
66.8607,179.176
-56.0187,134.3301
-30.5546,-123.4394
7.1206,179.5006
86.1695,75.7718
21.9648,-84.1145
-15.1557,110.6299
78.6632,32.6508
-2.6738,104.6002
-0.4851,-99.4841
63.1318,-123.014
18.9154,109.7283
53.3189,-78.0257
-57.6492,6.0265
81.1239,-175.5212
43.14,-176.1868
-87.7101,-73.9358
17.1803,178.3073
69.5324,-117.3942
18.6034,64.505
-59.8403,172.0993
63.197,49.2297
-65.4125,77.6645
-28.7089,113.624
41.6912,50.2804
-31.4723,26.5574
77.9275,-113.2223
-14.8478,-174.9944
24.3286,-86.4041
-54.1786,46.2781
-69.1204,-16.4211
89.2755,145.6965
-81.7847,-86.1055
52.0743,-120.9978
-68.3536,79.6283
-27.4524,59.7893
-41.1185,-165.5842
-24.7148,-120.4544
17.3202,-13.7104
6.1443,122.0955
8.577,-81.9311
-37.3018,-88.4717
28.6959,-15.2097
53.886,63.1923
85.6347,-6.8447
-2.0903,-0.9688
14.6664,89.6732
37.9858,151.8351
89.6823,72.8174
-31.1869,178.1725
-41.6144,-41.0858
16.7093,-63.0226
-34.8163,18.1621
63.3076,-67.8589
42.3387,103.3795
-3.6879,21.9666
88.3147,-51.7248
-31.8005,-1.0404
17.7089,-133.4874
-1.8475,-51.7916
-36.7106,150.6024
21.7403,42.2716
87.9204,9.0582
14.0909,-44.8518
-48.1881,104.2936
-8.9043,168.8162
-78.6835,132.3902
6.683,147.8801
32.8234,86.588
-79.3574,135.2808
40.2638,-27.3586
-55.772,142.3646
-32.5328,-34.4663
22.2368,128.8128
-24.5238,-124.4766
-16.5703,-43.4465
-69.268,153.8592
-68.2306,-132.5217
-45.9633,106.3998
17.0642,154.5821
42.5377,-143.3548
-62.9315,29.3344
15.4001,-128.7005
62.7326,-131.039
-47.7096,52.7932
20.2552,67.0145
-64.9279,80.9677
53.4177,-4.5499
-47.4251,-102.183
80.3742,-26.7053
-25.1464,117.3827
84.3412,-175.4422
20.9269,74.2811
-55.6331,-78.708
-73.6377,-137.5727
25.8925,-131.8769
74.7917,-170.4274
-14.6791,72.6314
-60.6628,55.4572
-75.9115,-7.3502
59.0321,-45.0777
-39.6324,-56.7589
13.4818,-75.6559
-6.0777,89.4706
17.4985,166.9528
-37.9055,-52.676
5.5982,107.1003
64.2058,-149.4285
-16.1612,94.4087
28.3023,-122.781
-49.5847,126.883
-10.2698,35.1544
-76.9373,-44.0583
-40.7938,79.0272
89.9946,-137.852
68.8488,117.405
78.6679,47.7496
-40.7735,-165.8563
89.6388,80.034
74.6848,-169.7702
-33.8059,3.1851
-25.3321,6.6622
79.9026,-48.3266
-37.6882,-134.6132
63.9793,33.4664
-70.5687,157.1851
29.037,155.3795
23.1458,-153.417
32.2508,-86.2817
-74.3591,49.4317
51.067,31.5799
-26.859,-23.997
-28.0641,-172.5358
-73.55,133.8228
-44.7725,-58.7233
-16.8728,-54.7515
76.2616,-5.7804
-64.9067,97.1018
-54.2976,-169.4511
-75.774,40.3094
62.1658,41.2102
66.421,-166.1825
-23.8322,14.5444
23.1347,-157.034
-16.3578,92.6215
-35.0701,25.6866
-51.575,-14.4003
89.2802,-82.1248
-17.0864,155.4324
-0.8543,-148.3989
32.7332,-75.0482
-3.1581,-67.4612
21.3942,-153.0798
-68.5923,76.7757
27.2753,-136.945
-7.5235,76.4044
-28.06,-93.4032
61.6646,-102.8566
88.6098,-34.656
80.1176,154.5247
30.6178,-31.9707
41.4986,101.3654
46.9004,-129.1782
86.621,-129.9922
33.9662,-16.968
79.8751,37.5109
85.9325,0.9633
-10.4945,145.0599
15.7912,80.7924
10.9214,-134.8146
-11.8006,54.5188
-12.5676,96.313
38.2545,-156.4801
77.9001,131.9715
17.844,-96.1728
-59.5107,-146.8354
-25.9893,119.556
-71.5286,44.4978
-80.565,-95.2214
3.5548,115.8863
40.3519,-5.1108
29.4293,-58.8365
29.7125,27.9875
74.4581,59.1026
-68.6869,-71.0058
78.4149,-59.9223
-72.023,-170.4631
-45.6373,77.8682
42.4451,163.6042
-53.3935,-122.506
-17.3982,-34.3379
-83.5632,127.029
12.0758,52.1979
16.6155,-45.0268
61.6446,-84.8538
-16.6251,-119.1541
-23.9431,95.6749
44.0124,-34.5162
56.1607,90.5911
2.5505,25.0893
89.1426,-78.5299
-47.1432,-126.5803
-64.8875,-108.5268
-78.3008,57.2495
50.0367,-139.0945
21.6948,-109.6743
-88.4792,-74.3573
89.7285,-50.5122
1.1803,108.2672
40.1744,-77.5518
-49.0674,-22.6891
42.162,-54.2816
-52.6408,7.0474
39.1992,-168.6896
-13.2888,-39.4102
-47.4441,-63.9068
-57.1954,128.8058
31.8323,55.2627
30.4588,141.7679
82.95,-98.0385
-41.2153,26.596
-82.0056,-177.7359
75.4457,-41.8062
-7.4684,-15.8165
66.3385,87.4368
18.4884,-115.0621
58.8842,81.4959
-11.8504,-44.2524
-26.4803,9.9521
6.5922,-42.5923
-16.0271,-78.9025
59.3451,116.2909
17.4624,-132.2471
-83.8895,-120.2996
24.4837,-33.4916
-49.701,-128.2484
64.0541,-24.7926
-74.6011,-54.5129
-73.9584,-132.4753
-10.9024,-2.7096
-77.9336,-121.2551
53.6048,154.2589
-28.1424,-105.194
-47.7551,-78.0928
40.5133,-159.6222
-85.7125,50.0127
-15.6859,70.1079
61.202,167.4098
38.5307,-101.5847
-20.8245,-48.8764
89.59,-91.3124
43.0559,102.5649
50.8986,179.1273
-57.2176,-99.7695
16.0728,-139.703
45.8685,-82.8781
52.7118,-132.8519
-60.1296,-70.5447
-12.4551,-74.2384
-70.6716,5.3476
58.7522,148.4278
69.0545,-168.9493
86.9339,-175.105
75.8041,-137.6298
-50.3741,-116.6506
-75.4968,-92.7785
62.1227,-87.4646
-84.7418,-127.1874
-26.8144,77.1316
73.7518,23.806
-13.3062,-104.7578
29.7615,-1.3076
38.1012,-105.0824
-22.0676,79.1019
74.8954,-113.0201
-71.8185,-143.6729
77.7735,40.0199
-18.4139,24.8847
57.4139,68.9193
-39.8037,42.0278
-71.8104,121.9883
-1.405,120.0255
55.7379,-149.3009
57.8006,116.5731
55.8322,132.8228
-86.4287,103.8536
59.3815,-92.0209
78.8797,12.189
-29.5654,-125.9262
-14.1799,-142.6265
-34.3483,-45.2363
-13.8617,80.3996
-47.0787,115.5801
-46.1229,-99.3502
-60.2963,107.0205
-54.9275,-160.0113
-22.1725,107.2552
-16.0333,128.8109
-61.0854,-151.4355
-43.1857,-162.5358
-80.9145,-138.4379
16.7182,30.0037
30.9659,178.6225
-45.1103,169.9699
-19.7141,-40.0727
-46.6032,-104.9633
61.662,-41.8148
88.536,-108.8135
6.9213,103.9035
40.6244,154.1985
-5.0232,3.5812
-65.2722,174.8606
-52.137,66.4594
-64.9828,-175.2709
-85.4142,-66.6003
-52.0291,-155.1807
56.5175,-24.5131
58.0339,-63.8646
2.2383,-27.7667
50.857,-19.2183
70.5987,50.2264
-50.4297,-113.6419
-74.8947,-125.7262
-20.5245,-156.0747
31.3668,-125.0265
85.4728,136.354
20.3878,-112.436
-61.6068,-20.5031
-44.7575,-20.465
-70.3866,-162.1245
-70.469,10.4938
53.3002,64.1946
9.475,-161.2833
73.3659,158.5317
82.5908,-52.9857
33.2477,-61.4849
14.6558,-166.0212
29.5887,48.1251
11.2568,86.1309
58.1758,153.4263
-52.7041,1.6057
31.0509,145.7707
-4.4935,36.132
